Date,Open,High,Low,Close,Adj Close,Volume,daily_return,log_return,SMA_short,SMA_long,EMA_short,EMA_long,volatility,ATR,RSI,MACD,bollinger_h,bollinger_l,momentum,ROC,Day_of_week,Month,Quarter,lagged_return,lagged_close,volume_change,volume_sma,price_to_sma,high_low_range
2010-10-11,1.362667,1.38,1.338,1.349333,1.349333,2568000,-0.009300293685756356,-0.009343811445869647,1.3870666,1.3454133199999998,1.372092475033014,1.3712656365301714,0.03228567397121733,0.05014285714285708,47.5112242269619,0.0031289096921143233,1.4623870746358651,1.299079625364135,-0.058667000000000025,-4.166690340909096,0,10,4,0.0,1.362,-0.36071695294996264,13080450.0,0.9727961151973523,0.041999999999999815
2010-10-12,1.346667,1.352,1.335333,1.349333,1.349333,3660000,0.0,0.0,1.3793332,1.3445066399999999,1.367954388663375,1.3704055331368314,0.03194380585503932,0.045857142857142784,47.5112242269619,0.0010038376151431105,1.4595399225201475,1.2960600774798527,-0.014667000000000208,-1.0752932551319816,1,10,4,-0.009300293685756356,1.349333,0.4252336448598131,12772425.0,0.9782502153939309,0.016666999999999987
2010-10-13,1.376,1.39,1.357333,1.369333,1.369333,4773000,0.014822138048947053,0.014713363689262675,1.3697332,1.34262664,1.368205045270034,1.3703634730138186,0.030634613031043683,0.045142857142857075,50.1475885945611,0.0009228969552352861,1.4442122723524513,1.3017877276475482,0.007332999999999812,0.5383994126284763,2,10,4,0.0,1.349333,0.3040983606557377,12497625.0,0.9997078263124526,0.032667
2010-10-14,1.4,1.402,1.36,1.383333,1.383333,4422000,0.010223955750719549,0.010172044639898964,1.3719998,1.3419466400000002,1.3709555824936641,1.3708720819152376,0.028899602445179407,0.045571428571428485,51.966315994549596,0.0019657736808886828,1.4429721553272035,1.3017611446727966,0.021332999999999824,1.5662995594713625,3,10,4,0.014822138048947053,1.369333,-0.0735386549340038,10705350.0,1.00826035105836,0.041999999999999815
2010-10-15,1.392667,1.393333,1.35,1.369333,1.369333,4270500,-0.010120484366381799,-0.01017204463989895,1.3715997999999998,1.3420666399999999,1.370660567494816,1.370811725761699,0.027905476814301593,0.045047642857142765,50.00181657283325,0.0016436312445100576,1.4431880039303808,1.3036118960696192,0.020000000000000018,1.4822138048947053,4,10,4,0.010223955750719549,1.383333,-0.03426051560379917,10020000.0,0.998347331342568,0.043332999999999844
2010-10-18,1.368,1.376,1.348,1.348667,1.348667,2442000,-0.015092019253169164,-0.015207062735613687,1.3665332000000001,1.34291998,1.366661737041213,1.3699433051435932,0.02646756443074128,0.04357142857142847,47.16726882048539,-0.0002760601941853569,1.4397334173200145,1.3015331826799854,-0.0006659999999998334,-0.04935771970298042,0,10,4,-0.010120484366381799,1.369333,-0.42817000351246925,9431475.0,0.9869258939336417,0.027999999999999803
2010-10-19,1.346667,1.360667,1.333333,1.336667,1.336667,3678000,-0.008897674518617227,-0.00893749520820441,1.3593999,1.3435199799999997,1.3612081484882652,1.368638352000707,0.026372584565106817,0.041238142857142744,45.552466384723886,-0.0027342109202950216,1.4385407617209283,1.2979258382790717,-0.03266599999999986,-2.385540989664303,1,10,4,-0.015092019253169164,1.348667,0.5061425061425062,9018375.0,0.983277253441022,0.02733399999999997
2010-10-20,1.344,1.379333,1.336,1.376667,1.376667,4687500,0.02992517956978058,0.02948615840865728,1.3606666,1.3456799799999999,1.364018848763126,1.368953200941856,0.02531203886841708,0.034999999999999885,51.51156120735628,-0.0014380701966452136,1.4382923255906483,1.3033742744093515,-0.006665999999999839,-0.48187963418785396,2,10,4,-0.008897674518617227,1.336667,0.2744698205546492,8530575.0,1.0117592362449406,0.043332999999999844
2010-10-21,1.374,1.396667,1.363333,1.383333,1.383333,6256500,0.004842129578176646,0.004830444175059586,1.3627999000000002,1.3494799800000001,1.3675305126243757,1.3695171146304106,0.02496416466212535,0.03528578571428563,52.445637711313125,0.00012557362042087128,1.4350136808841574,1.3145862191158424,0.014000000000000012,1.0223955750719549,3,10,4,0.02992517956978058,1.376667,0.3347199999999999,8342325.0,1.015066848772149,0.0333340000000002
2010-10-22,1.378667,1.395333,1.37,1.381333,1.381333,2416500,-0.0014457834809117331,-0.0014468296343110212,1.3647332,1.35363998,1.3700400557835801,1.3699804826841202,0.02430946114780846,0.03295242857142847,52.12121730295288,0.0011896754871201232,1.434960817118055,1.318772382881945,0.03266599999999986,2.4220952985429145,4,10,4,0.004842129578176646,1.383333,-0.6137616878446416,8028975.0,1.0121634030739486,0.025332999999999828
2010-10-25,1.396,1.398667,1.382,1.39,1.39,1777500,0.00627437410095899,0.006254772166298563,1.3687999,1.35701332,1.3736691365502018,1.370765561794547,0.023899926596238765,0.03285721428571421,53.46461798292743,0.002701200590806252,1.4361693010744825,1.3196971989255177,0.05333299999999985,3.9899990049877765,0,10,4,-0.0014457834809117331,1.381333,-0.26443202979515834,7803900.0,1.015488092890714,0.01666700000000021
2010-10-26,1.386667,1.458,1.367333,1.424,1.424,9913500,0.024460431654676373,0.024166065847183747,1.3762666000000001,1.3604533199999997,1.3828202026319834,1.3728531868222118,0.022568028276873448,0.03485728571428565,58.39624068165824,0.006566911705195189,1.435599553365394,1.3200002466346057,0.04733299999999985,3.4382316130189716,1,10,4,0.00627437410095899,1.39,4.577215189873418,7388700.0,1.0346832510503414,0.09066700000000005
2010-10-27,1.416667,1.425333,1.376667,1.4,1.4,5347500,-0.016853932584269704,-0.016997576368571136,1.3793332999999999,1.36291998,1.3859438021534407,1.3739177677311447,0.02193707559359885,0.036904857142857087,54.042533021123695,0.007606236234072972,1.4177105135671801,1.33135598643282,0.016666999999999987,1.204843663817745,2,10,4,0.024460431654676373,1.424,-0.46058405205023456,6179100.0,1.0149831081436227,0.048665999999999876
2010-10-28,1.426,1.433333,1.397333,1.412667,1.412667,3363000,0.009047857142857163,0.009007170517115547,1.3822667,1.36614666,1.3908025653982696,1.3754373454671782,0.01474066750833489,0.037571499999999945,55.910861357127196,0.009344314013290056,1.422845590665839,1.331420909334161,0.03133399999999997,2.2683885782790902,3,10,4,-0.016853932584269704,1.4,-0.37110799438990183,4700400.0,1.0219930784703126,0.03600000000000003
2010-10-29,1.409333,1.456667,1.403333,1.456,1.456,4209000,0.0306746034274179,0.030213542636165883,1.3909334,1.37021332,1.4026566444167659,1.3785966652527792,0.01601856734344289,0.03838107142857139,61.65397186534463,0.01405633148688401,1.4383838848738426,1.3241493151261574,0.06600000000000006,4.748201438848931,4,10,4,0.009047857142857163,1.412667,0.25156110615521854,4462575.0,1.0467790909327506,0.05333399999999999
2010-11-01,1.462667,1.516667,1.420667,1.427333,1.427333,6837000,-0.019688873626373615,-0.01988528181087109,1.3988,1.3732933200000002,1.4071432545228082,1.3805078940663957,0.016327918631250955,0.04404771428571425,56.418175258385055,0.015301070744122791,1.4427805577083364,1.3225526422916634,0.0033330000000000304,0.23405898876405207,0,11,4,0.0306746034274179,1.456,0.624376336421953,4321725.0,1.0203981984558192,0.09600000000000009
2010-11-02,1.445333,1.458667,1.403333,1.416667,1.416667,4837500,-0.007472678064614269,-0.007500738401317446,1.4068,1.3747866599999998,1.4088748446095702,1.3819258982206548,0.01639014707123325,0.04566678571428568,54.56159891457042,0.015251073629490852,1.4440571969144536,1.3221427030855462,0.016666999999999987,1.1905000000000054,1,11,4,-0.019688873626373615,1.427333,-0.2924528301886793,4314600.0,1.00701379016207,0.055333999999999994
2010-11-03,1.418667,1.5,1.410667,1.451333,1.451333,5589000,0.024470111889385526,0.024175514908050866,1.4142666,1.3782133200000002,1.416594509226012,1.3846477453492567,0.015428457961494129,0.04904771428571427,59.254682797010965,0.01780347960942885,1.4545315209867546,1.3204016790132453,0.03866600000000009,2.7370923225360277,2,11,4,-0.007472678064614269,1.416667,0.15534883720930237,4359000.0,1.026208919874089,0.0893330000000001
2010-11-04,1.506667,1.688667,1.476667,1.66,1.66,28110000,0.14377610100507598,0.1343351578980953,1.4419332999999999,1.38487998,1.4608500530031006,1.3954458729826194,0.03494503787123959,0.06109535714285714,75.59473695924338,0.036246139797591725,1.5377728218177569,1.2669603781822434,0.20399999999999996,14.010989010989006,3,11,4,0.024470111889385526,1.451333,4.029522275899088,5658750.0,1.151232168644694,0.21199999999999997
2010-11-05,1.658,1.664667,1.581333,1.629333,1.629333,15165000,-0.018474096385542205,-0.018646873749939712,1.4667333,1.3911333,1.4914833160934458,1.4046179171793796,0.03547681663099615,0.06504778571428571,71.08300029536225,0.047836085645325266,1.5818567957265146,1.2496097042734853,0.20199999999999996,14.152268601650775,4,11,4,0.14377610100507598,1.66,-0.46051227321238,6216150.0,1.1108583953197217,0.0833339999999998
2010-11-08,1.633333,1.666667,1.602,1.665333,1.665333,7642500,0.022094930870484975,0.021854374816561165,1.4942666,1.3981733,1.523092349531001,1.4148420380743059,0.035292542492402774,0.06771442857142855,73.11175930353217,0.059243181843460224,1.6269217881611453,1.2361447118388547,0.24866600000000005,17.55288998755531,0,11,4,-0.018474096385542205,1.629333,-0.4960435212660732,6469875.0,1.114481846813681,0.06466699999999981
2010-11-09,1.666667,1.712667,1.603333,1.642,1.642,14346000,-0.014011011611491542,-0.014110092404836964,1.5160665999999998,1.40451996,1.544711922343546,1.423750193443941,0.0356621858116542,0.07242878571428571,69.69861880301795,0.06564390756173188,1.6578928748620472,1.2344403251379528,0.19066699999999992,13.137370954839444,1,11,4,0.022094930870484975,1.665333,0.877134445534838,7004175.0,1.0830658758658755,0.10933400000000004
2010-11-10,1.632,1.998,1.603333,1.957333,1.957333,45907500,0.1920420219244825,0.1756678213141264,1.5717999,1.41769328,1.619733936462901,1.444675009387316,0.05407505632093046,0.09823828571428571,81.95743838922289,0.09506541167078542,1.7796194124306024,1.1715137875693977,0.29733300000000007,17.911626506024092,2,11,4,-0.014011011611491542,1.642,2.200020911752405,9060900.0,1.245281285486785,0.3946670000000001
2010-11-11,1.906667,1.94,1.822,1.869333,1.869333,29179500,-0.04495913572192367,-0.04600114959688982,1.6174664999999997,1.42781328,1.665115584378737,1.4613282639211467,0.05593769327098587,0.10485735714285714,73.07279719036664,0.11001313811895241,1.8454026196954274,1.1543305803045727,0.24,14.7299539136567,3,11,4,0.1920420219244825,1.957333,-0.36438490442738114,10298775.0,1.1557166717208673,0.11799999999999988
2010-11-12,1.883333,2.033333,1.871333,1.989333,1.989333,40936500,0.06419402000606644,0.06221772392554145,1.6707998,1.43951994,1.7240642054007846,1.4820343320026705,0.05653923757132185,0.1152382857142857,76.77081315999862,0.1300432584060469,1.9309401033802644,1.1307930966197355,0.32400000000000007,19.455568345790297,4,11,4,-0.04495913572192367,1.869333,0.4029198581195703,12132075.0,1.1906471379754775,0.16199999999999992
2010-11-15,2.014667,2.196,2.014667,2.053333,2.053333,39343500,0.032171587160118476,0.03166491986662891,1.7333997999999997,1.45251994,1.7839312589642782,1.5044382013358992,0.05596937012855513,0.12171442857142854,78.46914382810843,0.14935981124173558,2.016708549904946,1.1154912500950538,0.41133299999999995,25.05073081607796,0,11,4,0.06419402000606644,1.989333,-0.038913927668462134,13977150.0,1.1845697686131036,0.18133299999999997
2010-11-16,2.066667,2.093333,1.894667,1.978,1.978,20214000,-0.0366881553065187,-0.037378093339122814,1.7895330999999999,1.4646932799999999,1.8192164846071366,1.5230092522639032,0.05712575079175719,0.13242871428571426,71.81358081751131,0.15678228641224123,2.0696954701690475,1.1266376298309522,0.02066699999999999,1.055875520414773,1,11,4,0.032171587160118476,2.053333,-0.48621754546494333,14803950.0,1.1053162414263251,0.1986659999999998
2010-11-17,2.013333,2.05,1.907333,1.966,1.966,11250000,-0.006066734074823055,-0.006085211475545563,1.8409997999999999,1.4761466200000002,1.845904396496748,1.5403814384496326,0.05740329091503992,0.14004778571428567,70.78366998010529,0.15985365828187104,2.1135491062683975,1.1417172937316027,0.09666700000000006,5.171202776605344,2,11,4,-0.0366881553065187,1.978,-0.4434550311665183,15132075.0,1.0678979975989134,0.14266699999999988
2010-11-18,2.044667,2.049333,1.928,1.992667,1.992667,14341500,0.013564089521871825,0.013472920748674393,1.8742664999999998,1.48838662,1.872588506224612,1.5581181271378823,0.057319787513228936,0.14490485714285709,71.75315389476526,0.16256559170358242,2.155206333486389,1.1609934665136108,0.003333999999999948,0.16759386186224745,3,11,4,-0.006066734074823055,1.966,0.27479999999999993,15536325.0,1.0631716460812803,0.12133299999999991
2010-11-19,2.010667,2.091333,1.98,2.066,2.066,17257500,0.03680143245208556,0.036140428223797594,1.9179331999999998,1.50281328,1.9077542323655914,1.5780350633285538,0.05720962436697056,0.14600007142857138,74.28062040115296,0.16868765245616424,2.202611244953288,1.1820552550467125,0.012666999999999984,0.6168994507953718,4,11,4,0.013564089521871825,1.992667,0.20332601192343902,16278375.0,1.0772012289061996,0.11133300000000013
2010-11-22,2.104667,2.23,2.1,2.226667,2.226667,22945500,0.07776718296224594,0.07489147788358551,1.9740665999999998,1.51971996,1.9657383719354837,1.6034716098646888,0.058411515671032914,0.1513333571428571,78.7639536865833,0.1843785131317639,2.274726446743501,1.1936067532564991,0.24866699999999997,12.571638018200204,0,11,4,0.03680143245208556,2.066,0.3295958279009126,17336775.0,1.127959411298484,0.1299999999999999
2010-11-23,2.219333,2.378667,2.146,2.304667,2.304667,23667000,0.03502993487575812,0.03443034888435603,2.0403333,1.5376533000000001,2.027361758856305,1.6309694683013678,0.05845091552486101,0.16157149999999998,80.53768426041381,0.20079296507838174,2.3529196047808214,1.2034802952191783,0.33866699999999983,17.2261953204476,1,11,4,0.07776718296224594,2.226667,0.031444074001438116,18024450.0,1.1295541762711023,0.23266700000000018
2010-11-24,2.351333,2.398,2.288667,2.364667,2.364667,21375000,0.026034129876463696,0.02570101118211711,2.0810667,1.55563998,2.088689984518795,1.6597419205248436,0.05758121113130072,0.15423814285714282,81.79717265223422,0.21615137654563643,2.4274146117673765,1.2254519882326238,0.3719999999999999,18.668447864093697,2,11,4,0.03502993487575812,2.304667,-0.09684370642667006,18825825.0,1.1362764105542604,0.10933300000000035
2010-11-26,2.373333,2.4,2.316667,2.354667,2.354667,5259000,-0.004228925256706262,-0.004237892451112397,2.1296001,1.5748133199999998,2.137049441879014,1.68699388442583,0.05788711151353666,0.15423807142857143,80.8579772432166,0.22492333565478861,2.48498285250097,1.2620837474990303,0.28866700000000023,13.972265246853844,4,11,4,0.026034129876463696,2.364667,-0.7539649122807017,18920625.0,1.1056850532642255,0.0833330000000001
2010-11-29,2.360667,2.396667,2.222,2.288667,2.288667,17184000,-0.02802944110568517,-0.028429764183804964,2.1595334999999998,1.59361332,2.164616270628284,1.7105889085659938,0.05918353986738572,0.16209521428571425,74.75701627073693,0.2239677670291409,2.5205901368074626,1.3097431631925371,0.06199999999999983,2.7844307208936048,0,11,4,-0.004228925256706262,2.354667,2.2675413576725614,19569375.0,1.059796942256279,0.1746669999999999
2010-11-30,2.249333,2.355333,2.227333,2.355333,2.355333,33339000,0.029128746121650728,0.028712566733460315,2.1897335,1.61263998,2.1992920396049596,1.7358729905830137,0.05826839752050634,0.1634285,76.67172674744093,0.22598484839617905,2.5523954809638463,1.3707378190361534,0.0506660000000001,2.1984087072015157,1,11,4,-0.02802944110568517,2.288667,0.9401187150837989,20894475.0,1.075625412864168,0.1280000000000001
2010-12-01,2.391333,2.428,2.23,2.29,2.29,19488000,-0.027738328295829007,-0.028130301179900244,2.2209335,1.6307466400000001,2.2157843960404215,1.7576034615405427,0.05906754092196006,0.14938085714285715,70.98888372585611,0.21977810760515548,2.556270657693319,1.4541959423066801,-0.07466699999999982,-3.157611621424916,2,12,4,0.029128746121650728,2.355333,-0.41545937190677584,21627000.0,1.0310979594841538,0.19799999999999995
2010-12-02,2.267333,2.286667,2.08,2.156667,2.156667,30105000,-0.05822401746724892,-0.05998784316195532,2.2400002,1.64738664,2.2050357785785266,1.7732530120683645,0.061990716085138835,0.15571421428571428,61.044720223204244,0.20177443196996414,2.532325714749844,1.5486742852501556,-0.19799999999999995,-8.408832331705495,3,12,4,-0.027738328295829007,2.29,0.5447967980295567,22852800.0,0.9627976818930642,0.20666699999999993
2010-12-03,2.134,2.15,2.058,2.099333,2.099333,17401500,-0.026584539940565644,-0.026944299174047566,2.2506668,1.6632933,2.1858170915642487,1.7860404625754875,0.055722505129306966,0.1507142142857143,57.32603765083513,0.18079591194843303,2.522573825795059,1.6023594742049416,-0.18933399999999967,-8.27267575405245,4,12,4,-0.05822401746724892,2.156667,-0.42197309417040363,22317375.0,0.9327604601445226,0.09200000000000008
2010-12-06,2.09,2.096667,1.970667,2.020667,2.020667,19116000,-0.03747190178975901,-0.03819202030059859,2.2461335,1.67690664,2.155789802188931,1.7952415032588016,0.05644791099081422,0.14676185714285714,52.59211511312435,0.15602404683813442,2.497960844424335,1.6661058555756656,-0.3346659999999999,-14.208861337229173,0,12,4,-0.026584539940565644,2.099333,0.09852598913886723,22514925.0,0.8996201695046177,0.1260000000000001
2010-12-07,2.032667,2.16,2.003333,2.104,2.104,19669500,0.041240342916472716,0.04041263994591667,2.2338668000000004,1.6916133,2.146373474518216,1.8073496796015938,0.05678513972479158,0.1437619285714286,56.67375689710528,0.14148548532051475,2.4733446414822096,1.7345887585177904,-0.18599999999999994,-8.122270742358072,1,12,4,-0.03747190178975901,2.020667,0.028954802259887114,23116275.0,0.9418645731249508,0.1566670000000001
2010-12-08,2.165333,2.166,2.101333,2.158,2.158,9900000,0.025665399239543696,0.02534157196047946,2.2192000999999997,1.7062399599999998,2.1484873882421764,1.821100672558394,0.056476748735219316,0.13819050000000005,59.12935466074033,0.1327901965494962,2.432551733932714,1.8269816660672864,0.0013329999999998066,0.06180833666020735,2,12,4,0.041240342916472716,2.104,-0.49668268130862503,22893975.0,0.9724224507740425,0.06466700000000003
2010-12-09,2.167333,2.181333,2.11,2.136667,2.136667,6090000,-0.009885542168674655,-0.00993472856524581,2.1964001000000004,1.7196666399999998,2.1463382267435986,1.8334758226541434,0.03832902755455585,0.1346190714285715,57.73714588959147,0.12276259199613948,2.4310004295927246,1.8464663704072755,0.03733399999999998,1.77837436938304,3,12,4,0.025665399239543696,2.158,-0.3848484848484849,20903100.0,0.9728040897466722,0.07133300000000009
2010-12-10,2.136667,2.194667,2.075333,2.101333,2.101333,6441000,-0.01653697089906858,-0.016675233012683036,2.1710667,1.7344799599999998,2.1381554582447624,1.8439800256873142,0.036875193909501475,0.13519057142857147,55.41004463061802,0.1106885360982548,2.41612696551082,1.8845398344891802,0.0806659999999999,3.992048170232887,4,12,4,-0.009885542168674655,2.136667,0.05763546798029551,19766175.0,0.9678804432862427,0.11933399999999983
